id	news_id	ratings_id
2055	1341	2055
2056	1342	2056
2057	617	2057
2058	802	2058
2059	794	2059
2060	527	2060
2061	614	2061
2062	1269	2062
2063	748	2063
2064	379	2064
2065	64	2065
2066	1070	2066
2067	1288	2067
2068	289	2068
2069	79	2069
2070	345	2070
2071	823	2071
2072	1012	2072
2073	1274	2073
2074	564	2074
2075	496	2075
2076	662	2076
2077	1160	2077
2078	144	2078
2079	674	2079
2080	1264	2080
2081	253	2081
2082	492	2082
2083	426	2083
2084	1339	2084
2085	1013	2085
2086	40	2086
2087	127	2087
2088	338	2088
2089	98	2089
2090	1191	2090
2091	1292	2091
2092	1048	2092
2093	6	2093
2094	746	2094
2095	623	2095
2096	1015	2096
2097	797	2097
2098	1005	2098
2099	1005	2099
2100	469	2100
2101	977	2101
2102	143	2102
2103	1113	2103
2104	1250	2104
2105	728	2105
2106	706	2106
2107	576	2107
2108	72	2108
2109	127	2109
2110	1889	2110
2111	300	2111
2112	1052	2112
2113	1052	2113
2114	1052	2114
2115	1052	2115
2116	886	2116
2117	641	2117
2118	794	2118
2119	397	2119
2120	231	2120
2121	964	2121
2122	384	2122
2123	1688	2123
2124	766	2124
2125	1784	2125
2126	42	2126
2127	92	2127
2128	147	2128
2129	1244	2129
2130	834	2130
2131	834	2131
2132	834	2132
2133	644	2133
2134	1854	2134
2135	1817	2135
2136	825	2136
2137	1399	2137
2138	1595	2138
2139	111	2139
2140	1595	2140
2141	1399	2141
2142	1399	2142
2143	287	2143
2144	1612	2144
2145	1927	2145
2146	1927	2146
2147	459	2147
2148	566	2148
2149	1308	2149
2150	811	2150
2151	1581	2151
2152	1877	2152
2153	1698	2153
2154	840	2154
2155	597	2155
2156	375	2156
2157	1497	2157
2158	408	2158
2159	836	2159
2160	172	2160
2161	424	2161
2162	1401	2162
2163	615	2163
2164	1376	2164
2165	1063	2165
2166	819	2166
2167	1908	2167
2168	484	2168
2169	1774	2169
2170	897	2170
2171	1499	2171
2172	1732	2172
2173	219	2173
2174	860	2174
2175	471	2175
2176	1718	2176
2177	1575	2177
2178	1125	2178
2179	906	2179
2180	368	2180
2181	160	2181
2182	1293	2182
2183	1420	2183
2184	3	2184
2185	56	2185
2186	666	2186
2187	547	2187
2188	1691	2188
2189	77	2189
2190	407	2190
2191	1036	2191
2192	1843	2192
2193	1581	2193
2194	748	2194
2195	1786	2195
2196	933	2196
2197	834	2197
2198	229	2198
2199	403	2199
2200	403	2200
2201	403	2201
2202	403	2202
2203	403	2203
2204	1420	2204
2205	14	2205
2206	1451	2206
2207	1369	2207
2208	1439	2208
2209	1200	2209
2210	1294	2210
2211	1294	2211
2212	825	2212
2213	1824	2213
2214	451	2214
2215	614	2215
2216	614	2216
2217	614	2217
2218	614	2218
2219	614	2219
2220	614	2220
2221	614	2221
2222	1609	2222
2223	459	2223
2224	247	2224
2225	247	2225
2226	225	2226
2227	1141	2227
2228	1217	2228
2229	1442	2229
2230	1335	2230
2231	1069	2231
2232	497	2232
2233	158	2233
2234	882	2234
2235	907	2235
2236	1154	2236
2237	1517	2237
2238	1889	2238
2239	94	2239
2240	1290	2240
2241	1615	2241
2242	1550	2242
2243	1196	2243
2244	1095	2244
2245	253	2245
2246	569	2246
2247	1392	2247
2248	442	2248
2249	442	2249
2250	442	2250
2251	442	2251
2252	1412	2252
2253	1736	2253
2254	419	2254
2255	369	2255
2256	343	2256
2257	504	2257
2258	1342	2258
2259	1342	2259
2260	589	2260
2261	821	2261
2262	1532	2262
2263	640	2263
2264	844	2264
2265	874	2265
2266	1055	2266
2267	1098	2267
2268	348	2268
2269	636	2269
2270	1426	2270
2271	1085	2271
2272	1904	2272
2273	556	2273
2274	520	2274
2275	214	2275
2276	845	2276
2277	930	2277
2278	847	2278
2279	127	2279
2280	14	2280
2281	1134	2281
2282	1359	2282
2283	1788	2283
2284	995	2284
2285	872	2285
2286	1545	2286
2287	1749	2287
2288	889	2288
2289	671	2289
2290	421	2290
2291	730	2291
2292	1307	2292
2293	1244	2293
2294	1888	2294
2295	1179	2295
2296	830	2296
2297	1664	2297
2298	927	2298
2299	157	2299
2300	847	2300
2301	1320	2301
2302	1875	2302
2303	1668	2303
2304	1817	2304
2305	1639	2305
2306	1890	2306
2307	1372	2307
2308	1330	2308
2309	8	2309
2310	91	2310
2311	1146	2311
2312	1851	2312
2313	1222	2313
2314	1324	2314
2315	1436	2315
2316	1420	2316
2317	1648	2317
2318	1899	2318
2319	1428	2319
2320	1899	2320
2321	1660	2321
2322	1410	2322
2323	1423	2323
2324	1381	2324
2325	1782	2325
2326	1312	2326
2327	221	2327
2328	1577	2328
2329	456	2329
2330	537	2330
2331	184	2331
2332	98	2332
2333	167	2333
2334	1296	2334
2335	1296	2335
2336	1296	2336
2337	1726	2337
2338	1336	2338
2339	829	2339
2340	1017	2340
2341	1145	2341
2342	1794	2342
2343	112	2343
2344	1520	2344
2345	121	2345
2346	1610	2346
2347	1720	2347
2348	1720	2348
2349	851	2349
2350	1307	2350
2351	147	2351
2352	676	2352
2353	1004	2353
2354	302	2354
2355	840	2355
2356	867	2356
2357	49	2357
2358	1477	2358
2359	1204	2359
2360	427	2360
2361	1549	2361
2362	890	2362
2363	1828	2363
2364	939	2364
2365	1481	2365
2366	379	2366
2367	849	2367
2368	327	2368
2369	1401	2369
2370	264	2370
2371	1553	2371
2372	1553	2372
2373	1553	2373
2374	1147	2374
2375	28	2375
2376	1457	2376
2377	845	2377
2378	25	2378
2379	1735	2379
2380	1211	2380
2381	34	2381
2382	1789	2382
2383	1432	2383
2384	518	2384
2385	73	2385
2386	459	2386
2387	1544	2387
2388	579	2388
2389	850	2389
2390	418	2390
2391	1317	2391
2392	1640	2392
2393	50	2393
2394	1604	2394
2395	1815	2395
2396	866	2396
2397	674	2397
2398	1890	2398
2399	1799	2399
2400	1712	2400
2401	1843	2401
2402	1869	2402
2403	831	2403
2404	201	2404
2405	997	2405
2406	1007	2406
2407	1789	2407
2408	1357	2408
2409	851	2409
2410	485	2410
2411	1531	2411
2412	1635	2412
2413	1101	2413
2414	1371	2414
2415	1219	2415
2416	981	2416
2417	968	2417
2418	874	2418
2419	746	2419
2420	1881	2420
2421	348	2421
2422	894	2422
2423	1314	2423
2424	836	2424
2425	1459	2425
2426	599	2426
2427	1785	2427
2428	618	2428
2429	1393	2429
2430	1115	2430
2431	1065	2431
2432	658	2432
2433	1838	2433
2434	1639	2434
2435	1575	2435
2436	1070	2436
2437	629	2437
2438	478	2438
2439	47	2439
2440	9	2440
2441	214	2441
2442	1155	2442
2443	607	2443
2444	498	2444
2445	927	2445
2446	964	2446
2447	160	2447
2448	337	2448
2449	1775	2449
2450	574	2450
2451	1238	2451
2452	1897	2452
2453	90	2453
2454	836	2454
2455	426	2455
2456	1265	2456
2457	1820	2457
2458	468	2458
2459	1598	2459
2460	906	2460
2461	973	2461
2462	1697	2462
2463	164	2463
2464	1191	2464
2465	1134	2465
2466	1217	2466
2467	1789	2467
2468	1303	2468
2469	117	2469
2470	1439	2470
2471	733	2471
2472	1200	2472
2473	1294	2473
2474	654	2474
2475	1323	2475
2476	815	2476
2477	241	2477
2478	888	2478
2479	995	2479
2480	508	2480
2481	1094	2481
2482	870	2482
2483	72	2483
2484	965	2484
2485	532	2485
2486	1196	2486
2487	624	2487
2488	1475	2488
2489	288	2489
2490	1478	2490
2491	1246	2491
2492	752	2492
2493	92	2493
2494	260	2494
2495	744	2495
2496	655	2496
2497	1735	2497
2498	401	2498
2499	325	2499
2500	1172	2500
2501	161	2501
2502	1519	2502
2503	194	2503
2504	909	2504
2505	1632	2505
2506	1048	2506
2507	1107	2507
2508	838	2508
2509	1032	2509
2510	76	2510
2511	750	2511
2512	17	2512
2513	978	2513
2514	811	2514
2515	1756	2515
2516	1246	2516
2517	1679	2517
2518	313	2518
2519	553	2519
2520	1492	2520
2521	1403	2521
2522	1403	2522
2523	213	2523
2524	1405	2524
2525	867	2525
2526	74	2526
2527	966	2527
2528	739	2528
2529	1752	2529
2530	1816	2530
2531	844	2531
2532	218	2532
2533	638	2533
2534	271	2534
2535	911	2535
2536	251	2536
2537	1202	2537
2538	725	2538
2539	627	2539
2540	642	2540
2541	180	2541
2542	1605	2542
2543	1826	2543
2544	1483	2544
2545	1692	2545
2546	484	2546
2547	1249	2547
2548	813	2548
2549	875	2549
2550	944	2550
2551	1752	2551
2552	337	2552
2553	1241	2553
2554	1413	2554
2555	1595	2555
2556	986	2556
2557	740	2557
2558	1660	2558
2559	297	2559
2560	1882	2560
2561	340	2561
2562	774	2562
2563	1858	2563
2564	862	2564
2565	501	2565
2566	920	2566
2567	165	2567
2568	475	2568
2569	1318	2569
2570	1409	2570
2571	1268	2571
2572	1268	2572
2573	1268	2573
2574	1268	2574
2575	1468	2575
2576	1468	2576
2577	1268	2577
2578	1268	2578
2579	1268	2579
2580	1268	2580
2581	1268	2581
2582	1268	2582
2583	1268	2583
2584	1268	2584
2585	1268	2585
2586	1268	2586
2587	1268	2587
2588	1268	2588
2589	1268	2589
2590	1268	2590
2591	1268	2591
2592	833	2592
2593	1034	2593
2594	1058	2594
2595	149	2595
2596	834	2596
2597	38	2597
2598	127	2598
2599	261	2599
2600	286	2600
2601	327	2601
2602	462	2602
2603	310	2603
2604	1561	2604
2605	541	2605
2606	1887	2606
2607	1265	2607
2608	1785	2608
2609	819	2609
2610	1564	2610
2611	457	2611
2612	58	2612
2613	457	2613
2614	1564	2614
2615	819	2615
2616	1785	2616
2617	1912	2617
2618	226	2618
2619	1537	2619
2620	34	2620
2621	1303	2621
2622	793	2622
2623	617	2623
2624	617	2624
2625	617	2625
2626	1082	2626
2627	1107	2627
2628	1773	2628
2629	304	2629
2630	846	2630
2631	216	2631
2632	858	2632
2633	1246	2633
2634	1628	2634
2635	48	2635
2636	1658	2636
2637	1449	2637
2638	840	2638
2639	840	2639
2640	931	2640
2641	931	2641
2642	931	2642
2643	242	2643
2644	1719	2644
2645	490	2645
2646	46	2646
2647	821	2647
2648	821	2648
2649	23	2649
2650	1886	2650
2651	894	2651
2652	812	2652
2653	812	2653
2654	1459	2654
2655	899	2655
2656	899	2656
2657	899	2657
2658	1499	2658
2659	1676	2659
2660	967	2660
2661	194	2661
2662	1283	2662
2663	540	2663
2664	289	2664
2665	1070	2665
2666	136	2666
2667	298	2667
2668	791	2668
2669	802	2669
2670	139	2670
2671	1224	2671
2672	460	2672
2673	547	2673
2674	1637	2674
2675	354	2675
2676	1824	2676
2677	262	2677
2678	936	2678
2679	1419	2679
2680	263	2680
2681	177	2681
2682	1209	2682
2683	854	2683
2684	881	2684
2685	1353	2685
2686	1045	2686
2687	1730	2687
2688	408	2688
2689	1730	2689
2690	408	2690
2691	408	2691
2692	408	2692
2693	55	2693
2694	524	2694
2695	1446	2695
2696	915	2696
2697	1822	2697
2698	802	2698
2699	325	2699
2700	910	2700
2701	887	2701
2702	199	2702
2703	825	2703
2704	1763	2704
2705	3	2705
2706	1838	2706
2707	1323	2707
2708	1323	2708
2709	1232	2709
2710	1915	2710
2711	907	2711
2712	1894	2712
2713	1894	2713
2714	1782	2714
2715	142	2715
2716	211	2716
2717	828	2717
2718	1555	2718
2719	685	2719
2720	1002	2720
2721	122	2721
2722	1072	2722
2723	1869	2723
2724	1429	2724
2725	313	2725
2726	622	2726
2727	1698	2727
2728	290	2728
2729	1920	2729
2730	213	2730
2731	840	2731
2732	901	2732
2733	393	2733
2734	393	2734
2735	1188	2735
2736	684	2736
2737	834	2737
2738	862	2738
2739	169	2739
2740	1600	2740
2741	1225	2741
2742	1751	2742
2743	968	2743
2744	1530	2744
2745	233	2745
2746	1011	2746
2747	1293	2747
2748	350	2748
2749	892	2749
2750	558	2750
2751	1538	2751
2752	1937	2752
2753	1314	2753
2754	1914	2754
2755	205	2755
2756	1450	2756
2757	914	2757
2758	296	2758
2759	1402	2759
2760	1310	2760
2761	1310	2761
2762	385	2762
2763	1140	2763
2764	860	2764
2765	1102	2765
2766	1209	2766
2767	751	2767
2768	394	2768
2769	6	2769
2770	944	2770
2771	821	2771
2772	879	2772
2773	700	2773
2774	182	2774
2775	1512	2775
2776	508	2776
2777	1536	2777
2778	847	2778
2779	980	2779
2780	1310	2780
2781	289	2781
2782	962	2782
2783	1419	2783
2784	404	2784
2785	439	2785
2786	821	2786
2787	834	2787
2788	847	2788
2789	860	2789
2790	879	2790
2791	1038	2791
2792	1854	2792
2793	1721	2793
2794	1785	2794
2795	1746	2795
2796	1697	2796
2797	1580	2797
2798	580	2798
2799	164	2799
2800	239	2800
2801	951	2801
2802	1205	2802
2803	1648	2803
2804	14	2804
2805	114	2805
2806	1369	2806
2807	1040	2807
2808	41	2808
2809	677	2809
2810	1856	2810
2811	373	2811
2812	863	2812
2813	1037	2813
2814	319	2814
2815	458	2815
2816	1636	2816
2817	1002	2817
2818	613	2818
2819	881	2819
2820	857	2820
2821	330	2821
2822	1634	2822
2823	1	2823
2824	1	2824
2825	744	2825
2826	884	2826
2827	1819	2827
2828	427	2828
2829	1009	2829
2830	1009	2830
2831	303	2831
2832	1906	2832
2833	1528	2833
2834	378	2834
2835	1854	2835
2836	1854	2836
2837	1854	2837
2838	377	2838
2839	971	2839
2840	917	2840
2841	1278	2841
2842	202	2842
2843	1038	2843
2844	1389	2844
2845	546	2845
2846	155	2846
2847	152	2847
2848	139	2848
2849	127	2849
2850	547	2850
2851	1303	2851
2852	1907	2852
2853	1725	2853
2854	1065	2854
2855	1554	2855
2856	692	2856
2857	792	2857
2858	863	2858
2859	1915	2859
2860	1426	2860
2861	426	2861
2862	256	2862
2863	1309	2863
2864	541	2864
2865	682	2865
2866	1511	2866
2867	703	2867
2868	1487	2868
2869	986	2869
2870	986	2870
2871	938	2871
2872	1503	2872
2873	1503	2873
2874	460	2874
2875	847	2875
2876	237	2876
2877	566	2877
2878	839	2878
2879	881	2879
2880	1144	2880
2881	810	2881
2882	1585	2882
2883	1619	2883
2884	466	2884
2885	474	2885
2886	540	2886
2887	1225	2887
2888	1045	2888
2889	949	2889
2890	1260	2890
2891	1598	2891
2892	25	2892
2893	1473	2893
2894	1529	2894
2895	1912	2895
2896	1875	2896
2897	592	2897
2898	1130	2898
2899	852	2899
2900	1199	2900
2901	1609	2901
2902	1037	2902
2903	1471	2903
2904	554	2904
2905	456	2905
2906	720	2906
2907	1388	2907
2908	1558	2908
2909	389	2909
2910	889	2910
2911	429	2911
2912	775	2912
2913	1617	2913
2914	577	2914
2915	1586	2915
2916	722	2916
2917	1253	2917
2918	1397	2918
2919	1283	2919
2920	1883	2920
2921	1086	2921
2922	144	2922
2923	905	2923
2924	540	2924
2925	802	2925
2926	134	2926
2927	202	2927
2928	237	2928
2929	1070	2929
2930	1188	2930
2931	1747	2931
2932	448	2932
2933	934	2933
2934	165	2934
2935	1502	2935
2936	1235	2936
2937	1479	2937
2938	466	2938
2939	237	2939
2940	995	2940
2941	540	2941
2942	1086	2942
2943	944	2943
2944	558	2944
2945	474	2945
2946	298	2946
2947	298	2947
2948	527	2948
2949	666	2949
2950	298	2950
2951	1824	2951
2952	729	2952
2953	594	2953
2954	237	2954
2955	1882	2955
2956	946	2956
2957	247	2957
2958	385	2958
2959	1140	2959
2960	798	2960
2961	167	2961
2962	1398	2962
2963	267	2963
2964	886	2964
2965	937	2965
2966	4	2966
2967	71	2967
2968	295	2968
2969	1797	2969
2970	302	2970
2971	1084	2971
2972	1387	2972
2973	1327	2973
2974	1635	2974
2975	372	2975
2976	1832	2976
2977	684	2977
2978	856	2978
2979	981	2979
2980	528	2980
2981	428	2981
2982	428	2982
2983	844	2983
2984	1156	2984
2985	1800	2985
2986	337	2986
2987	1131	2987
2988	1904	2988
2989	318	2989
2990	836	2990
2991	1287	2991
2992	1880	2992
2993	1793	2993
2994	1914	2994
2995	450	2995
2996	691	2996
2997	1511	2997
2998	357	2998
2999	1516	2999
3000	68	3000
3001	828	3001
3002	861	3002
3003	561	3003
3004	845	3004
3005	1515	3005
3006	1001	3006
3007	580	3007
3008	1205	3008
3009	781	3009
3010	719	3010
3011	1518	3011
3012	190	3012
3013	793	3013
3014	1065	3014
3015	1242	3015
3016	1323	3016
3017	783	3017
3018	1024	3018
3019	386	3019
3020	1739	3020
3021	1555	3021
3022	817	3022
3023	720	3023
3024	1237	3024
3025	555	3025
3026	1808	3026
3027	763	3027
3028	1547	3028
3029	1454	3029
3030	92	3030
3031	993	3031
3032	485	3032
3033	1506	3033
3034	1080	3034
3035	1531	3035
3036	1431	3036
3037	74	3037
3038	582	3038
3039	1008	3039
3040	1105	3040
3041	487	3041
3042	821	3042
3043	230	3043
3044	701	3044
3045	1489	3045
3046	1578	3046
3047	894	3047
3048	324	3048
3049	845	3049
3050	189	3050
3051	973	3051
3052	1014	3052
3053	1068	3053
3054	1068	3054
3055	1685	3055
3056	1026	3056
3057	1538	3057
3058	733	3058
3059	698	3059
3060	262	3060
3061	73	3061
3062	783	3062
3063	975	3063
3064	1472	3064
3070	1167	3070
3071	38	3071
3072	468	3072
3073	131	3073
3074	1420	3074
3075	114	3075
3076	58	3076
3077	58	3077
3078	1649	3078
3079	1074	3079
3080	1059	3080
3081	1172	3081
3082	838	3082
3083	466	3083
3084	1070	3084
3085	489	3085
3086	312	3086
3087	872	3087
3088	14	3088
3089	190	3089
3090	202	3090
3091	541	3091
3092	944	3092
3093	324	3093
3094	324	3094
3095	324	3095
3096	324	3096
3097	589	3097
3098	607	3098
3099	1152	3099
3102	1356	3102
3103	1494	3103
3104	1796	3104
3105	1136	3105
3106	1553	3106
3107	1672	3107
3108	1141	3108
3109	136	3109
3110	1856	3110
3111	1100	3111
3112	1018	3112
3113	778	3113
3114	866	3114
3115	1756	3115
3116	301	3116
3117	4	3117
3118	867	3118
3119	966	3119
3120	822	3120
3121	103	3121
3122	862	3122
3123	1752	3123
3124	466	3124
3125	1070	3125
3126	202	3126
3140	190	3140
3142	629	3142
3143	872	3143
3144	744	3144
3145	959	3145
3146	263	3146
3147	962	3147
3148	703	3148
3149	703	3149
3150	703	3150
3318	237	3318
3319	474	3319
3320	241	3320
3321	488	3321
3322	14	3322
3323	541	3323
3324	593	3324
3325	1048	3325
3326	377	3326
3327	396	3327
3328	498	3328
3329	515	3329
3330	515	3330
3331	264	3331
3332	117	3332
3333	719	3333
3334	86	3334
3335	395	3335
3336	839	3336
3337	839	3337
3338	60	3338
3339	1745	3339
3340	697	3340
3341	1869	3341
3342	1045	3342
3343	336	3343
3344	527	3344
3345	853	3345
3346	775	3346
3347	1362	3347
3348	1019	3348
3349	413	3349
3350	1922	3350
3351	654	3351
3352	917	3352
3353	695	3353
3354	758	3354
3355	1300	3355
3356	320	3356
3357	1776	3357
3358	814	3358
3359	243	3359
3360	243	3360
3361	243	3361
3362	243	3362
3363	1195	3363
3364	1099	3364
3365	540	3365
3366	466	3366
3367	474	3367
3368	237	3368
3369	202	3369
3370	134	3370
3371	802	3371
3372	127	3372
3373	872	3373
3374	872	3374
3375	190	3375
3376	396	3376
3377	14	3377
3378	995	3378
3379	214	3379
3380	503	3380
3381	629	3381
3382	607	3382
3383	338	3383
3384	541	3384
3385	719	3385
3386	220	3386
3387	528	3387
3388	741	3388
3389	267	3389
3390	937	3390
3391	684	3391
3392	86	3392
3393	768	3393
3394	247	3394
3395	1063	3395
3396	368	3396
3397	296	3397
3398	703	3398
3399	795	3399
3400	959	3400
3401	318	3401
3402	610	3402
3403	607	3403
3404	295	3404
3405	79	3405
3406	606	3406
3407	748	3407
3408	798	3408
3409	397	3409
3410	981	3410
3411	367	3411
3412	644	3412
3413	495	3413
3414	376	3414
3415	831	3415
3416	790	3416
3417	262	3417
3418	775	3418
3419	246	3419
3420	775	3420
3421	50	3421
3422	441	3422
3423	302	3423
3424	139	3424
3425	666	3425
3426	771	3426
3427	715	3427
3428	450	3428
3429	498	3429
3430	553	3430
3431	616	3431
3432	927	3432
3456	590	3456
3457	506	3457
3458	1196	3458
3459	624	3459
3460	813	3460
3461	149	3461
3462	510	3462
3463	831	3463
3464	831	3464
3465	831	3465
3466	734	3466
3467	1580	3467
3468	1228	3468
3469	1228	3469
3470	1070	3470
3471	190	3471
3472	606	3472
3473	2	3473
3474	850	3474
3475	1472	3475
3476	976	3476
3477	1833	3477
3478	1605	3478
3479	250	3479
3480	196	3480
3481	149	3481
3482	1070	3482
3483	1905	3483
3484	843	3484
3485	930	3485
3486	134	3486
3487	1109	3487
3488	233	3488
3489	57	3489
3490	1301	3490
3491	493	3491
3492	816	3492
3493	852	3493
3494	358	3494
3495	1119	3495
3496	1901	3496
3497	1113	3497
3498	1530	3498
3499	467	3499
3500	577	3500
3501	592	3501
3502	409	3502
3503	949	3503
3504	986	3504
3505	86	3505
3506	610	3506
3507	947	3507
3508	719	3508
3509	719	3509
3510	748	3510
3511	82	3511
3512	1805	3512
3513	1805	3513
3514	335	3514
3515	1454	3515
3516	1397	3516
3517	1183	3517
3518	654	3518
3519	654	3519
3520	654	3520
3521	1166	3521
3522	1783	3522
3523	1783	3523
3524	1921	3524
3525	817	3525
3526	599	3526
3527	416	3527
3528	720	3528
3529	829	3529
3530	237	3530
3531	1038	3531
3532	25	3532
3533	714	3533
3534	540	3534
3535	1086	3535
3536	144	3536
3537	214	3537
3538	466	3538
3539	1061	3539
3540	160	3540
3541	466	3541
3542	474	3542
3543	202	3543
3544	237	3544
3545	872	3545
3546	127	3546
3547	719	3547
3548	861	3548
3549	214	3549
3550	995	3550
3551	503	3551
3552	338	3552
3553	541	3553
3554	149	3554
3555	897	3555
3556	409	3556
3557	301	3557
3558	246	3558
3559	744	3559
3560	381	3560
3561	629	3561
3562	92	3562
3563	776	3563
3564	314	3564
3565	1234	3565
3566	1699	3566
3567	1699	3567
3568	1649	3568
3569	1449	3569
3570	191	3570
3571	1852	3571
3572	1608	3572
3573	635	3573
3574	1059	3574
3575	438	3575
3576	540	3576
3577	202	3577
3578	202	3578
3579	214	3579
3580	541	3580
3581	768	3581
3582	768	3582
3583	338	3583
3584	616	3584
3585	734	3585
3586	1101	3586
3587	968	3587
3588	211	3588
3589	1160	3589
3590	1507	3590
3591	143	3591
3592	1225	3592
3593	1677	3593
3594	1224	3594
3595	1672	3595
3596	947	3596
3597	1373	3597
3598	607	3598
3599	1675	3599
3600	669	3600
3601	629	3601
3602	202	3602
3603	995	3603
3604	719	3604
3605	289	3605
3606	474	3606
3607	794	3607
3608	237	3608
3609	134	3609
3610	134	3610
3611	861	3611
3612	861	3612
3613	503	3613
3614	448	3614
3615	877	3615
3616	555	3616
3617	834	3617
3618	1150	3618
3619	1698	3619
3620	226	3620
3621	1790	3621
3622	1830	3622
3623	989	3623
3624	1455	3624
3625	1008	3625
3626	1396	3626
3627	440	3627
3628	1669	3628
3629	1632	3629
3630	1329	3630
3631	879	3631
3632	737	3632
3633	1259	3633
3634	731	3634
3635	76	3635
3636	1543	3636
3637	965	3637
3638	691	3638
3639	1382	3639
3640	540	3640
3641	679	3641
3642	372	3642
3643	986	3643
3644	86	3644
3645	296	3645
3646	253	3646
3647	190	3647
3648	963	3648
3649	6	3649
3650	706	3650
3651	1129	3651
3652	1499	3652
3653	286	3653
3654	1114	3654
3655	1778	3655
3656	620	3656
3657	875	3657
3658	677	3658
3659	209	3659
3660	22	3660
3661	1256	3661
3662	1761	3662
3663	640	3663
3664	1653	3664
3665	1723	3665
3666	1390	3666
3667	1401	3667
3668	865	3668
3669	1188	3669
3670	1594	3670
3671	540	3671
3672	851	3672
3673	466	3673
3674	237	3674
3675	79	3675
3676	202	3676
3677	744	3677
3678	1646	3678
3679	504	3679
3680	1006	3680
3681	555	3681
3682	834	3682
3683	779	3683
3684	540	3684
3685	169	3685
3686	466	3686
3687	908	3687
3688	202	3688
3689	1930	3689
3690	338	3690
3691	503	3691
3692	1059	3692
3693	149	3693
3694	246	3694
3695	878	3695
3696	67	3696
3697	737	3697
3698	474	3698
3699	629	3699
3700	954	3700
3701	540	3701
3702	1224	3702
3703	498	3703
3704	927	3704
3705	361	3705
3706	237	3706
3707	1202	3707
3708	757	3708
3709	872	3709
3710	1223	3710
3711	995	3711
3712	503	3712
3713	921	3713
3714	466	3714
3715	396	3715
3716	308	3716
3717	38	3717
3718	312	3718
3719	202	3719
3720	155	3720
3721	1388	3721
3722	986	3722
3723	304	3723
3724	1068	3724
3725	134	3725
3726	1038	3726
3727	837	3727
3728	1152	3728
3729	889	3729
3730	889	3730
3731	889	3731
3732	478	3732
3733	214	3733
3734	82	3734
3735	1342	3735
3736	617	3736
3737	802	3737
3738	794	3738
3739	527	3739
3740	614	3740
3741	1269	3741
3742	748	3742
3743	379	3743
3744	1070	3744
3745	1265	3745
3746	1605	3746
3747	1809	3747
3748	830	3748
3749	1430	3749
3750	1228	3750
3751	1038	3751
3752	1672	3752
3753	442	3753
3754	36	3754
3755	174	3755
3756	834	3756
3757	290	3757
3758	1133	3758
3759	1217	3759
3760	847	3760
3761	1729	3761
3762	1676	3762
3763	1821	3763
3764	719	3764
3765	1142	3765
3766	1301	3766
3767	795	3767
3768	1762	3768
3769	1105	3769
3770	1302	3770
3771	1872	3771
3772	838	3772
3773	1127	3773
3774	818	3774
3775	596	3775
3776	814	3776
3777	466	3777
3778	1749	3778
3779	949	3779
3780	1636	3780
3781	86	3781
3782	338	3782
3783	241	3783
3784	837	3784
3785	610	3785
3786	62	3786
3787	617	3787
3788	379	3788
3789	748	3789
3790	1046	3790
3791	487	3791
3792	1080	3792
3793	561	3793
3794	993	3794
3795	763	3795
3796	1024	3796
3797	74	3797
3798	1008	3798
3799	768	3799
3800	474	3800
3801	1160	3801
3802	540	3802
3803	127	3803
3804	409	3804
3805	802	3805
3806	58	3806
3807	134	3807
3808	1401	3808
3809	921	3809
3810	744	3810
3811	872	3811
3812	1152	3812
3813	28	3813
3814	1383	3814
3815	1383	3815
3816	1383	3816
3817	1383	3817
3818	851	3818
3819	1581	3819
3820	1246	3820
3821	69	3821
3822	1436	3822
3823	1579	3823
3824	853	3824
3825	1797	3825
3826	875	3826
3827	853	3827
3828	657	3828
3829	1644	3829
3830	396	3830
3831	540	3831
3832	719	3832
3833	474	3833
3834	202	3834
3835	466	3835
3836	127	3836
3837	134	3837
3838	541	3838
3839	768	3839
3840	629	3840
3841	86	3841
3842	152	3842
3843	79	3843
3844	744	3844
3845	1121	3845
3846	947	3846
3847	379	3847
3848	593	3848
3849	201	3849
3850	14	3850
3851	1464	3851
3852	1552	3852
3853	658	3853
3854	739	3854
3855	870	3855
3856	1867	3856
3857	685	3857
3858	1260	3858
3859	826	3859
3860	1540	3860
3861	841	3861
3862	43	3862
3863	1418	3863
3864	1343	3864
3865	790	3865
3866	480	3866
3867	1254	3867
3868	960	3868
3869	1239	3869
3870	765	3870
3871	1782	3871
3872	924	3872
3873	1377	3873
3874	996	3874
3875	64	3875
3876	1476	3876
3877	1153	3877
3878	1452	3878
3879	861	3879
3880	1341	3880
3881	872	3881
3882	719	3882
3883	541	3883
3884	149	3884
3885	617	3885
3886	396	3886
3887	6	3887
3888	1048	3888
3889	776	3889
3890	944	3890
3891	962	3891
3892	442	3892
3893	763	3893
3894	798	3894
3895	798	3895
3896	385	3896
3897	624	3897
3898	217	3898
3899	108	3899
3900	1905	3900
3901	953	3901
3902	847	3902
3903	1035	3903
3904	796	3904
3905	48	3905
3906	676	3906
3907	1397	3907
3908	1622	3908
3909	960	3909
3910	373	3910
3911	427	3911
3912	1892	3912
3913	863	3913
3914	712	3914
3915	1094	3915
3916	846	3916
3917	891	3917
3918	1083	3918
3919	365	3919
3920	1880	3920
3921	82	3921
3922	466	3922
3923	540	3923
3924	532	3924
3925	474	3925
3926	468	3926
3927	194	3927
3928	1082	3928
3929	733	3929
3930	409	3930
3931	949	3931
3932	541	3932
3933	986	3933
3934	1002	3934
